ixdat version = 0.2.0dev
name = extended_platinum_ec
technique = EC
tstamp = 1580480022.056785
backend_name = BackendBase(none, address=none)
id = 7
timecol 'time/s' for: '$U_{RHE}$ / [V]' and '<I>/mA' and 'selector'
aliases = {"t": ["time/s"], "raw_potential": ["$U_{RHE}$ / [V]"], "raw_current": ["<I>/mA"], "selector": ["selector"]}
N_header_lines = 11

time/s,	$U_{RHE}$ / [V],	<I>/mA,	selector
474.4553942680359,	0.88113168,	-0.004505608755091019,	3
474.60949420928955,	0.87804258,	-0.004584803452085673,	3
474.7635941505432,	0.87521927,	-0.00466107608707271,	3
474.91769433021545,	0.8723407599999999,	-0.00472956971031982,	3
475.0717942714691,	0.8688936199999999,	-0.004816025766742796,	3
475.2258942127228,	0.86589706,	-0.004877659061026794,	3
475.37999415397644,	0.86286588,	-0.004930356134486745,	3
475.5340943336487,	0.86010512,	-0.004985011970834202,	3
475.68819427490234,	0.85695926,	-0.005034852340922855,	3
475.842294216156,	0.8538871499999999,	-0.00508458278823723,	3
475.99639415740967,	0.85118666,	-0.005121080926605931,	3
476.1504943370819,	0.84810477,	-0.005160395086150731,	3
476.30459427833557,	0.84498882,	-0.0051928945028166,	3
476.45869421958923,	0.8418444199999999,	-0.005207610975318452,	3
476.6127941608429,	0.83901721,	-0.005221973798872889,	3
476.76689410209656,	0.8360111699999999,	-0.005242376305982024,	3
476.9209942817688,	0.83294443,	-0.005238403271099742,	3
477.07509422302246,	0.82981759,	-0.005249224331566132,	3
477.2291941642761,	0.82677124,	-0.00523496005763854,	3
477.3832941055298,	0.82383489,	-0.005211407286155309,	3
477.537394285202,	0.8207761299999999,	-0.00517966290704934,	3
477.6914942264557,	0.81766885,	-0.005157091910580142,	3
477.84559416770935,	0.814604487,	-0.005108854181326658,	3
477.999694108963,	0.811850447,	-0.005052800366517028,	3
478.15379428863525,	0.80858871,	-0.005005833023488934,	3
478.3078942298889,	0.805345271,	-0.00494743475151805,	3
478.4619941711426,	0.802544613,	-0.004866268393299532,	3
478.61609411239624,	0.799413454,	-0.004798656589394795,	3
478.7701942920685,	0.796322223,	-0.0047192533690157,	3
478.92429423332214,	0.793161575,	-0.004635622733858996,	3
479.0783941745758,	0.790150885,	-0.004548538997951056,	3
479.23249411582947,	0.7870188539999999,	-0.004454096294422106,	3
479.3865942955017,	0.783998322,	-0.004342611326913499,	3
479.54069423675537,	0.7808210289999999,	-0.004237949535451827,	3
479.69479417800903,	0.777577352,	-0.004135467066399317,	3
479.8488941192627,	0.774842579,	-0.004018513946793955,	3
480.00299406051636,	0.771606524,	-0.003906305138141719,	3
480.1570942401886,	0.768291831,	-0.003801545551207583,	3
480.31119418144226,	0.765193876,	-0.003681227424866325,	3
480.4652941226959,	0.7620473689999999,	-0.003564361603625971,	3
480.6193940639496,	0.7588758879999999,	-0.00345367801580106,	3
480.7734942436218,	0.756014872,	-0.003348177929549737,	3
480.9275941848755,	0.7525269539999999,	-0.003239702735843855,	3
481.08169412612915,	0.749363441,	-0.003134464807775347,	3
481.2357940673828,	0.746484842,	-0.003034399515110919,	3
481.38989424705505,	0.743262056,	-0.00292075378803053,	3
481.5439941883087,	0.740109507,	-0.002823076213547792,	3
481.6980941295624,	0.736850143,	-0.002735071535052685,	3
481.85219407081604,	0.7337910719999999,	-0.002632900334669636,	3
482.0062942504883,	0.730586604,	-0.002544964389190028,	3
482.16039419174194,	0.7273633429999999,	-0.00246495227416655,	3
482.3144941329956,	0.7243124686,	-0.002374631667919236,	3
482.46859407424927,	0.7209542921,	-0.00228956145082887,	3
482.6226942539215,	0.7182407583,	-0.002224252950818392,	3
482.77679419517517,	0.71458081066,	-0.002142861853410651,	3
482.93089413642883,	0.7118118868,	-0.002013555546562757,	3
483.0849940776825,	0.7087959578999999,	-0.001980990151202332,	3
483.23909401893616,	0.7058143607999999,	-0.001924183246530202,	3
483.3931941986084,	0.702525526,	-0.00185583305410825,	3
483.54729413986206,	0.6994003249999999,	-0.001801668702812995,	3
483.7013940811157,	0.6963986099999999,	-0.001751777676158979,	3
483.8554940223694,	0.693225809,	-0.00168885776935287,	3
484.0095942020416,	0.69020248,	-0.001635009392240625,	3
484.1636941432953,	0.687132901,	-0.001593720553491672,	3
484.31779408454895,	0.683876991,	-0.001533610408513216,	3
484.4718940258026,	0.681046348,	-0.001485348588672736,	3
484.62599420547485,	0.6776462089999999,	-0.001448609751819419,	3
484.7800941467285,	0.674645033,	-0.001398937232169314,	3
484.9341940879822,	0.67159931,	-0.001359347696164595,	3
485.08829402923584,	0.668442961,	-0.001322762588184184,	3
485.2423942089081,	0.665261373,	-0.001278777909483251,	3
485.39649415016174,	0.662310835,	-0.001235189060945711,	3
485.5505940914154,	0.659480915,	-0.001201748303938828,	3
485.70469403266907,	0.656240184,	-0.001173209865249826,	3
485.8587942123413,	0.653087698,	-0.001133071052648761,	3
486.01289415359497,	0.649877016,	-0.001103669626393257,	3
486.16699409484863,	0.647400562,	-0.0010810326103383,	3
486.3210940361023,	0.644222882,	-0.001042547589508259,	3
486.47519397735596,	0.6411463209999999,	-0.001014596963572634,	3
486.6292941570282,	0.638040934,	-0.0009992528867233843,	3
486.78339409828186,	0.635099124,	-0.0009641037168533935,	3
486.9374940395355,	0.632151511,	-0.0009430739735012614,	3
487.0915939807892,	0.6290323999999999,	-0.0009243619211210027,	3
487.2456941604614,	0.6257788129999999,	-0.0008986869719185345,	3
487.3997941017151,	0.622815531,	-0.0008701895828556183,	3
487.55389404296875,	0.619950857,	-0.0008594862691577478,	3
487.7079939842224,	0.617074747,	-0.0008382375768840539,	3
487.86209416389465,	0.61374984,	-0.0008146486809221497,	3
488.0161941051483,	0.61100879,	-0.0007992667270016462,	3
488.170294046402,	0.60789752,	-0.0007904431939223643,	3
488.32439398765564,	0.60451652,	-0.0007641027178592417,	3
488.4784941673279,	0.60157569,	-0.0007514560275583802,	3
488.63259410858154,	0.5987946399999999,	-0.0007462854694037287,	3
488.7866940498352,	0.59581343,	-0.0007317131760354988,	3
488.94079399108887,	0.59260258,	-0.0007125296414383898,	3
489.0948941707611,	0.5897470199999999,	-0.0007120409424083655,	3
489.24899411201477,	0.58678107,	-0.0006939981896361674,	3
489.40309405326843,	0.58380037,	-0.0006795643131204845,	3
489.5571939945221,	0.5804628199999999,	-0.0006802138515817776,	3
489.71129417419434,	0.57742978,	-0.0006695958339211286,	3
489.865394115448,	0.57467001,	-0.0006557766843584174,	3
490.01949405670166,	0.57173855,	-0.0006565176682733452,	3
490.1735939979553,	0.5682828099999999,	-0.0006486379625033518,	3
490.327693939209,	0.5655682799999999,	-0.0006357880043663233,	3
490.4817941188812,	0.5624079799999999,	-0.0006324297329763353,	3
490.6358940601349,	0.55933866,	-0.0006349119515275427,	3
490.78999400138855,	0.5562109,	-0.0006276271375964294,	3
490.9440939426422,	0.55311751,	-0.0006187745220980687,	3
491.09819412231445,	0.55023859,	-0.0006235525349723945,	3
491.2522940635681,	0.54692603,	-0.0006134717344980839,	3
491.4063940048218,	0.54391817,	-0.0006053656607612678,	3
491.56049394607544,	0.54078859,	-0.0006137699896689155,	3
491.7145941257477,	0.53783245,	-0.0006064455788892271,	3
491.86869406700134,	0.53445619,	-0.0005976514228167567,	3
492.022794008255,	0.53154601,	-0.000602798263901267,	3
492.17689394950867,	0.52837599,	-0.000600582012556224,	3
492.3309941291809,	0.52537466,	-0.0005896775600644031,	3
492.48509407043457,	0.52214317,	-0.0005951891982181583,	3
492.63919401168823,	0.51891373,	-0.0005940147796591987,	3
492.7932939529419,	0.5157079499999999,	-0.0005912755734903907,	3
492.94739413261414,	0.51259334,	-0.0005839468553060466,	3
493.1014940738678,	0.50935857,	-0.0005908368504728197,	3
493.25559401512146,	0.50617052,	-0.0005810432623202366,	3
493.4096939563751,	0.50311833,	-0.0005753869533125424,	3
493.5637938976288,	0.5002079399999999,	-0.0005835357755203229,	3
493.717894077301,	0.49694699999999997,	-0.0005781229366716416,	3
493.8719940185547,	0.49380694999999997,	-0.0005676483329199993,	3
494.02609395980835,	0.49050118,	-0.0005746616962808105,	3
494.180193901062,	0.48762854999999994,	-0.0005711171172398007,	3
494.33429408073425,	0.48437643999999996,	-0.000561325714793148,	3
494.4883940219879,	0.48117002,	-0.0005646323530591796,	3
494.6424939632416,	0.47801010999999993,	-0.0005656950120025515,	3
494.79659390449524,	0.47486348,	-0.0005626342411715751,	3
494.9506940841675,	0.47169569999999994,	-0.0005581642401940624,	3
495.10479402542114,	0.46848221999999995,	-0.0005603351713010436,	3
495.2588939666748,	0.46547667,	-0.0005548914892534208,	3
495.41299390792847,	0.46224319999999997,	-0.0005487064132531413,	3
495.5670940876007,	0.45919614999999997,	-0.0005576684722799312,	3
495.72119402885437,	0.4558596,	-0.0005539436023920645,	3
495.87529397010803,	0.45284148999999996,	-0.0005465345689558056,	3
496.0293939113617,	0.44967683999999997,	-0.0005542610897560558,	3
496.18349409103394,	0.44667756,	-0.000554194077345656,	3
496.3375940322876,	0.44349451999999995,	-0.0005478206401106503,	3
496.49169397354126,	0.44031971,	-0.0005535404371880114,	3
496.6457939147949,	0.43722129,	-0.0005559476943275809,	3
496.7998938560486,	0.43432005999999995,	-0.0005548292616804028,	3
496.9539940357208,	0.43120125,	-0.0005550968196126656,	3
497.1080939769745,	0.42789649999999996,	-0.0005616131921025828,	3
497.26219391822815,	0.42497754,	-0.0005575682686485583,	3
497.4162938594818,	0.42212152,	-0.0005602842986842066,	3
497.57039403915405,	0.41890480999999996,	-0.0005655285155685072,	3
497.7244939804077,	0.41561739999999997,	-0.0005706665687437052,	3
497.8785939216614,	0.41259672999999997,	-0.0005669313371088128,	3
498.03269386291504,	0.40976928999999995,	-0.000577139917975044,	3
498.1867940425873,	0.40673404999999996,	-0.0005824154260195454,	3
498.34089398384094,	0.40365093999999996,	-0.0005822867910927473,	3
498.4486939907074,	0.40156426999999995,	-0.0006403466584535633,	3
498.4873938560486,	0.39996500999999995,	-0.0004699689052358735,	4
498.57209396362305,	0.39912130999999995,	-0.0005963187646691528,	4
498.7261939048767,	0.39622503,	-0.0006071176037046712,	4
498.88029384613037,	0.39293089,	-0.0006075774990341363,	4
499.0343940258026,	0.38970710999999997,	-0.0006161571772855465,	4
499.1884939670563,	0.38710078,	-0.0006292010834138672,	4
499.34259390830994,	0.38408764999999995,	-0.0006341345337790173,	4
499.4966938495636,	0.38100471999999996,	-0.000650144189557317,	4
499.65079402923584,	0.37794630999999995,	-0.0006640270028099625,	4
499.8048939704895,	0.3750771,	-0.0006748001917111215,	4
